node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,2
7,6
8,7
9,8
10,9
11,3
12,10
13,11
14,12
15,1
16,8
17,4
18,10
19,13
20,5
21,2
22,5
23,5
24,14
25,6
26,13
27,9
28,9
29,4
30,10
31,10
32,5
33,12
34,2
35,5
36,2
37,10
38,2
39,13
40,4
41,6
42,10
43,6
44,10
45,5
46,5
47,14
48,10
49,12
50,13
51,2
52,3
53,8
54,8
55,9
56,13
57,9
58,10
59,9
60,6
61,14
62,12
63,5
64,15
65,5
66,5
67,10
68,12
69,8
70,6
71,14
72,5
73,12
74,4
75,5
76,8
77,8
78,1
79,8
80,7
81,5
82,5
83,7
84,14
85,2
86,5
87,10
88,12
89,2
90,12
91,16
92,2
93,16
94,17
95,14
96,17
97,12
98,15
99,9
100,4
101,14
102,10
103,1
104,4
105,4
106,10
107,8
108,4
109,10
110,15
111,12
112,2
113,4
114,3
115,12
116,2
117,6
118,10
119,6
120,3
121,8
122,8
123,14
124,15
125,14
126,7
127,5
128,7
129,9
130,17
131,2
132,8
133,5
134,10
135,2
136,2
137,16
138,4
139,4
140,16
141,12
142,14
143,15
144,13
145,3
146,15
147,10
148,13
149,2
150,10
151,2
152,4
153,4
154,10
155,11
156,4
157,2
158,14
159,1
160,2
161,2
162,6
163,17
164,12
165,12
166,14
167,3
168,5
169,13
170,14
171,9
172,17
173,5
174,14
175,10
176,11
177,12
178,8
179,10
180,4
181,2
182,4
183,7
184,13
185,4
186,10
187,13
188,8
189,2
190,7
191,10
192,10
193,12
194,10
195,16
196,12
197,2
198,11
199,4
200,4
201,4
202,17
203,14
204,10
205,3
206,14
207,10
208,4
209,8
210,9
211,8
212,4
213,10
214,4
215,8
216,15
217,6
218,4
219,4
220,10
221,14
222,10
223,10
224,8
225,14
226,10
227,10
228,2
229,2
230,8
231,8
232,10
233,12
234,4
235,8
236,10
237,10
238,8
239,4
240,4
241,4
242,10
243,4
244,14
245,8
246,8
247,8
248,8
249,6
250,8
