individual_id,NMI
1,0.854936176934479
2,0.854936176934479
3,0.854936176934479
4,0.854936176934479
5,0.8616518838436
6,0.8616518838436
7,0.8616518838436
8,0.8616518838436
9,0.8616518838436
10,0.879985421328706
11,0.879985421328706
12,0.879985421328706
13,0.879985421328706
14,0.879985421328706
15,0.879985421328706
16,0.879985421328706
17,0.879985421328706
18,0.879985421328706
19,0.879985421328706
20,0.879985421328706
21,0.879985421328706
22,0.879985421328706
23,0.879985421328706
24,0.879985421328706
25,0.879985421328706
26,0.878734869780395
27,0.878734869780395
28,0.878734869780395
29,0.878734869780395
30,0.878734869780395
31,0.873038173242853
32,0.873038173242853
33,0.873038173242853
34,0.873038173242853
35,0.873038173242853
36,0.873038173242853
37,0.873038173242853
38,0.873038173242853
39,0.873038173242853
40,0.873038173242853
41,0.873038173242853
42,0.873038173242853
43,0.873038173242853
44,0.873038173242853
45,0.873038173242853
46,0.873038173242853
47,0.874930898089731
48,0.874930898089731
49,0.874930898089731
50,0.874930898089731
51,0.874930898089731
52,0.874930898089731
53,0.874930898089731
54,0.86919538423065
55,0.86919538423065
56,0.86919538423065
57,0.86919538423065
58,0.876673727626003
59,0.876673727626003
60,0.876673727626003
61,0.876673727626003
62,0.876673727626003
63,0.876673727626003
64,0.876673727626003
65,0.876673727626003
66,0.876673727626003
67,0.876673727626003
68,0.876673727626003
69,0.876673727626003
70,0.876673727626003
71,0.881269772747106
72,0.881269772747106
73,0.873057889784826
74,0.873057889784826
75,0.866115583314639
76,0.879674966987235
77,0.879674966987235
78,0.879674966987235
79,0.879674966987235
80,0.879674966987235
81,0.879674966987235
82,0.879674966987235
83,0.883272925295793
84,0.883272925295793
85,0.883272925295793
86,0.883272925295793
87,0.883272925295793
88,0.883272925295793
89,0.883272925295793
90,0.883272925295793
91,0.883272925295793
92,0.883272925295793
93,0.894471250142617
94,0.894471250142617
95,0.894471250142617
96,0.894471250142617
97,0.894471250142617
98,0.894471250142617
99,0.894471250142617
100,0.894471250142617
