node_id,community_id
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,11
12,6
13,2
14,7
15,1
16,9
17,4
18,7
19,12
20,5
21,6
22,5
23,5
24,13
25,13
26,12
27,10
28,9
29,4
30,14
31,7
32,5
33,7
34,15
35,11
36,15
37,16
38,15
39,7
40,11
41,7
42,8
43,7
44,7
45,5
46,5
47,13
48,7
49,7
50,16
51,6
52,3
53,9
54,9
55,17
56,12
57,8
58,8
59,17
60,7
61,13
62,7
63,5
64,14
65,5
66,5
67,7
68,7
69,9
70,7
71,13
72,12
73,7
74,11
75,8
76,12
77,5
78,14
79,8
80,8
81,5
82,5
83,8
84,13
85,6
86,5
87,16
88,7
89,6
90,7
91,18
92,15
93,18
94,19
95,13
96,19
97,7
98,14
99,17
100,4
101,13
102,7
103,1
104,4
105,11
106,8
107,9
108,8
109,7
110,14
111,7
112,15
113,11
114,10
115,7
116,15
117,7
118,7
119,7
120,8
121,9
122,9
123,13
124,14
125,13
126,8
127,5
128,3
129,10
130,19
131,6
132,9
133,5
134,16
135,6
136,6
137,18
138,11
139,4
140,18
141,7
142,13
143,14
144,12
145,3
146,14
147,8
148,12
149,6
150,12
151,6
152,4
153,11
154,8
155,2
156,4
157,15
158,13
159,1
160,6
161,6
162,7
163,19
164,7
165,7
166,13
167,3
168,5
169,12
170,13
171,17
172,19
173,5
174,13
175,16
176,2
177,7
178,18
179,8
180,4
181,15
182,11
183,8
184,12
185,11
186,8
187,12
188,9
189,15
190,8
191,15
192,8
193,7
194,8
195,18
196,7
197,15
198,2
199,4
200,4
201,4
202,19
203,13
204,8
205,3
206,13
207,8
208,11
209,8
210,17
211,8
212,11
213,7
214,11
215,7
216,14
217,7
218,4
219,3
220,8
221,13
222,7
223,7
224,8
225,13
226,7
227,7
228,15
229,15
230,8
231,8
232,7
233,7
234,4
235,8
236,7
237,7
238,8
239,4
240,4
241,4
242,8
243,4
244,13
245,8
246,8
247,5
248,8
249,7
250,8
